company_id,current_loan_amount,loan_term,credit_score,annual_income,years_in_industry,loan_industry,past_credit_problems,business_area,had_bankruptcy,property,loan_status
af9daf28-5add-454c-8a37-4ea08e5593dd,176220,Short Term,717,1027235,10,retail,1,urban,1,building society savings,0
25f9b079-a3b3-4f09-9611-dc0ea52c8d33,,Short Term,700,730588,1,transport,0,urban,0,other,0
bde40503-813e-4548-a1fe-ca854c725cf8,130988,Short Term,,,5,construction,0,urban,0,other,1
6cd3f9d2-fa0c-4cf3-b0ce-de0d07daebc7,,Short Term,723,898092,5,food,1,rural,1,real estate,0
9cfde7db-c5d9-40cb-84e4-210f6b28204d,324346,Short Term,742,954370,4,wholesale,0,rural,0,other,1
21fd514c-1391-4f7e-bdb0-40e42abffa38,,Short Term,729,594301,1,finance,3,rural,0,real estate,0
a6f2c994-d1ca-4230-98de-8e7c0f77daf1,259138,Short Term,751,2517804,10,transport,0,urban,0,building society savings,1
86c15f3a-1d5d-497c-8780-0d3935c0a927,32450,Short Term,711,653904,3,health,0,urban,0,building society savings,1
46918079-5f39-4ca0-b881-fe0e13db717d,455906,Long Term,727,3562348,5,wholesale,1,rural,0,building society savings,0
35d100c3-3fac-42fa-8344-6d1c1e8a7e5c,,Short Term,727,2299836,10,real estate,1,rural,0,real estate,0
8aacac3d-297b-4853-b81d-4d0a86cefa73,388168,Short Term,744,2234856,10,wholesale,0,urban,0,building society savings,1
df91f048-5e68-4921-877c-32f03638953f,,Short Term,743,2278632,4,transport,0,urban,0,other,1
67fe8a0d-24d8-4d2c-a212-301c782b0bbb,261492,Short Term,732,463258,5,real estate,0,urban,0,unknown/none,1
e758f401-7fae-409a-8a8f-54dc97a29e14,171776,Short Term,747,1168272,1,transport,0,rural,0,real estate,0
917fae66-8e65-4cea-8888-c52996f6f7dd,648516,Short Term,730,1400205,6,technology,0,rural,0,building society savings,1
e5bac7ba-ee32-48e5-a24c-4ed300c4996a,214962,Short Term,745,540607,10,wholesale,0,rural,0,unknown/none,1
01d4703a-b407-4737-aa0b-21ae1f759cdc,448932,Short Term,738,1473317,8,construction,0,urban,0,unknown/none,1
1d1be6af-4f27-4ff9-b1b1-093cf6c292a0,764918,Long Term,,,4,retail,0,rural,0,building society savings,1
7090815a-263d-4b9d-9e35-06f8df9ddfd2,,Short Term,748,902538,5,agriculture,0,urban,0,building society savings,1
994cadf0-0f3e-4ca1-9f65-171ab50b572b,447524,Short Term,741,2705486,10,agriculture,0,urban,0,real estate,1
b99a249c-a1e8-4322-b109-6ad4c085abd8,484968,Long Term,733,1523040,8,construction,0,rural,0,other,1
0ea38510-e4fa-4271-ab0d-cf0a005da8ff,129756,Short Term,745,1270036,1,retail,0,urban,0,unknown/none,0
90ae759f-f8c8-41b7-ba0c-e0d1a334f568,221320,Short Term,740,860130,10,health,1,urban,1,building society savings,0
93035ff7-abf6-4594-b4dd-311b27fdc293,66572,Short Term,747,785707,2,food,0,rural,0,real estate,1
bf18ff24-a3f4-43a6-9681-2cc2c4aa383c,462792,Short Term,749,2207743,10,agriculture,0,rural,0,other,1
30f76659-bfdf-42a3-9468-7deab5c7628c,222574,Short Term,,,3,construction,0,urban,0,building society savings,1
e912ddc2-7e6b-4bdb-9789-f018e98d545f,752004,Long Term,,,10,technology,0,rural,0,unknown/none,1
287ed51c-6930-4d09-8110-f2632691d379,445632,Long Term,680,877059,10,retail,0,rural,0,real estate,1
be7854ab-8631-4c85-ae9d-988847bcc8bb,219054,Short Term,723,1067154,9,health,0,urban,0,unknown/none,1
d3957d15-9fc0-40c6-ae93-a81dccb30018,,Short Term,735,799292,6,construction,0,rural,0,building society savings,1
c0b14676-6848-4f87-b8e1-d18ebf229a98,132616,Short Term,743,1527144,10,technology,0,urban,0,building society savings,1
c62a4a9f-659c-44bb-a0a8-ab18d2caa2e7,590986,Long Term,613,1156511,3,wholesale,0,urban,0,other,1
97c74279-0e75-4470-b870-c2549bafe481,96800,Short Term,712,371564,3,finance,0,urban,0,building society savings,1
80ac7202-710e-4b07-a850-dda14db27dd5,43054,Short Term,747,490713,2,agriculture,0,rural,0,building society savings,1
b2432894-f244-4e24-a344-651609be1420,321420,Short Term,745,1542192,3,manufacturing,0,rural,0,other,1
c5396ed9-5ba7-4839-87e4-ba89d333f9e0,88374,Short Term,,,2,finance,1,rural,1,real estate,0
0bfa5f34-ee9c-4366-b656-08f4540b198f,483098,Long Term,698,1467978,3,real estate,0,rural,0,unknown/none,1
529ae1a0-365c-4f30-96c9-217b8128b4e0,244398,Short Term,,,4,construction,0,rural,0,building society savings,1
0089b9a3-1e98-40dd-9f2e-85aae2a6cb4a,423676,Short Term,,,4,construction,0,rural,0,real estate,1
c48261ff-f75b-4e0d-acc8-d0b379f82043,,Short Term,747,4995328,2,manufacturing,0,urban,0,building society savings,1
514e1564-cf7a-4b14-993e-f3a92c28975b,215138,Short Term,,,10,advertising,1,urban,1,building society savings,0
0c525c1d-15ec-499e-858d-4b32a5fa8a97,782408,Short Term,,,2,manufacturing,0,rural,0,real estate,1
33fe01b7-03a2-4b28-a52a-5614a33e5cd6,257554,Short Term,732,885096,8,construction,0,urban,0,building society savings,1
13e096cd-097c-4b51-8c32-c57776e6d263,268752,Short Term,747,812364,3,technology,0,rural,0,building society savings,1
f07498c8-c9ae-463f-8c8a-2736112aff77,147400,Short Term,745,2314428,4,transport,0,rural,0,unknown/none,1
7da65710-9929-40ab-b7f5-d2c2db06adb0,263428,Short Term,,,7,finance,1,rural,1,unknown/none,0
294d2722-9e0f-45ee-a1fd-cb60925fcc3e,444400,Short Term,,,1,transport,0,urban,0,real estate,0
80a8c004-596d-42b3-8356-f5ce225b11dc,387288,Short Term,740,2489988,1,transport,0,urban,0,unknown/none,0
986a9a6c-4577-46b4-8efc-79ea23c2fec5,682858,Short Term,,,10,food,0,rural,0,other,1
f4786c56-1c62-41e7-9946-d9edf07d8491,234762,Short Term,731,784833,2,wholesale,1,urban,1,real estate,0
a901260f-8913-4d1d-b9ae-6ac4c8ae2fda,107844,Short Term,,,8,construction,0,urban,0,other,1
489b3039-0965-4d77-ada1-93f19f9e5e94,259754,Long Term,,,10,food,0,rural,0,other,1
c0144ec8-abb0-447e-8637-063a93f1a6dd,264836,Long Term,703,1277066,9,technology,0,urban,0,real estate,1
488ad40c-c9e3-4c56-8cdc-ebb49305ce25,223102,Short Term,724,1965322,4,agriculture,0,urban,0,other,1
4f8a034b-1384-48ec-a86d-2c0a2cfe390e,748154,Short Term,668,7669160,5,advertising,2,urban,1,real estate,0
359270ce-98da-4061-b44d-f0d8badb452e,434896,Long Term,723,1032878,8,transport,1,rural,1,other,0
1e8b7f7b-2457-4e41-a98a-81331aa0584f,156552,Short Term,720,1840397,10,advertising,0,urban,0,other,1
9ce42db6-b72e-47f5-a49c-74014a4a7bde,132000,Short Term,713,440895,4,agriculture,0,rural,0,real estate,1
7a0a192b-0424-44e3-bc72-d29cda2084b6,358116,Long Term,721,1507783,3,real estate,0,urban,0,building society savings,1
45dcf323-b32c-4162-85c3-acaa3f2319c4,224598,Short Term,,,5,wholesale,1,rural,0,other,0
c3c81bcd-a37d-4b94-850b-ea17e0fc173b,108130,Long Term,730,672372,2,agriculture,0,urban,0,other,1
01c3faa5-4779-415f-99a1-2fc4e18b1ef0,526460,Long Term,688,1041979,3,wholesale,0,urban,0,building society savings,1
8b7a6700-768d-46a2-929e-3b0053404c36,608014,Short Term,709,1067686,6,food,0,rural,0,building society savings,1
3ca9889c-d8c7-4e4d-a0d0-943eddeca023,435864,Long Term,,,9,transport,0,urban,0,unknown/none,1
3219b489-52ab-4f25-81e7-cbd0fb6b1191,436524,Long Term,,,10,health,0,rural,0,building society savings,1
88e65c1a-6017-4b90-b665-cab74ecc5111,288354,Long Term,618,2298696,10,food,0,urban,0,real estate,1
3c8fc36b-be7a-4ba3-87ed-41bb85d9c82e,132462,Short Term,691,781736,10,finance,1,urban,1,unknown/none,0
b5a178d9-ec6d-4135-9350-55627eabd014,,Short Term,747,805030,2,retail,0,rural,0,building society savings,1
f39d6f83-07b3-4776-a3b4-5a4534f41ae9,,Short Term,716,2197901,5,transport,1,urban,1,real estate,0
fd1688de-094b-43e1-a37c-94c0f457636d,306482,Short Term,740,1134414,10,food,0,rural,0,real estate,1
91378b9c-ca3a-4c12-a0dc-1394d30be104,246620,Long Term,,,10,retail,0,rural,0,real estate,1
5c206a5b-58d6-45b2-b04c-afc78fd2e626,327866,Short Term,726,1359108,8,agriculture,0,rural,0,other,1
3b4bdfd5-04df-44b5-b4bc-a18f23d9f543,,Short Term,739,1029439,10,food,0,rural,0,other,1
982182e0-0b3e-4129-ad3c-6fc16f4783aa,,Long Term,719,1090543,10,manufacturing,0,urban,0,real estate,1
a19d9e8c-59ba-4947-b93c-d8a2fd69aa6e,110044,Short Term,729,1478637,5,transport,0,urban,0,unknown/none,1
81b04d9b-7d6e-40ec-b92a-263e41bd8239,,Short Term,748,758556,5,technology,1,rural,1,real estate,0
a02041a6-5e86-419c-b310-81dbc197a429,131560,Short Term,740,1488479,4,technology,0,rural,0,building society savings,1
05be333d-e498-4135-86bd-71f66f22046e,757768,Long Term,739,4674475,9,technology,0,urban,0,real estate,1
e2ff8f23-4dfe-4e67-91d6-0576fdf3d3fe,109714,Short Term,744,1629744,4,retail,0,rural,0,other,1
bcfc5daa-1875-4b43-9959-326bf1f020f1,111980,Short Term,722,1160520,10,transport,0,rural,0,building society savings,1
42853f5a-caf5-4ddf-aac7-756d76c3455c,248402,Short Term,,,3,finance,0,rural,0,other,1
f28fdba7-d8f7-4dfa-ad9b-d0dc72626e0d,774246,Short Term,736,2838543,7,wholesale,0,rural,0,other,1
95b045a4-d135-42c7-b8f5-c5e681fedfdd,130152,Short Term,,,4,transport,0,rural,0,building society savings,1
5956b460-87f2-466a-8d49-338fdd1c313a,337436,Short Term,730,687971,1,health,0,urban,0,other,0
86eb3c64-6f2e-4d6d-a60b-38b395d17aaa,351714,Short Term,740,837235,8,transport,0,urban,0,real estate,1
09ee63a5-6cb1-4932-af98-24c383ed9ce5,110462,Short Term,738,1526384,5,manufacturing,0,urban,0,unknown/none,1
005c1c39-6a07-45e1-8765-4371ab87ebed,266926,Short Term,749,922127,6,transport,0,rural,0,other,1
9163d180-dd9a-4000-898b-8048b51b9888,48884,Short Term,,,9,construction,0,rural,0,building society savings,1
3b667742-8ffe-490d-98c8-36a4a320be23,560956,Short Term,664,1637059,5,retail,0,rural,0,unknown/none,1
70753e1d-62a0-4b15-af37-0b714db50afe,,Short Term,700,1489771,6,wholesale,0,rural,0,building society savings,1
7c56471d-9264-446c-aea9-bcc97aef3912,337150,Long Term,721,1119936,6,health,0,urban,0,building society savings,1
06bf7420-6e3a-46c5-ae3d-0886083db6e6,225082,Short Term,,,8,agriculture,0,urban,0,other,1
e222d43d-f599-4d55-a2b4-b2cd9fd30e69,447172,Short Term,,,8,finance,0,rural,0,other,1
1fc91e0a-c35a-4042-b5fb-b7e89f60146d,156090,Short Term,706,1872260,10,food,0,rural,0,other,1
7fcad6e2-0549-426b-be7c-ffe7f31bdbc1,172040,Short Term,748,670985,10,agriculture,0,urban,0,other,1
2ef213c3-9919-4851-be10-8ccacecb9a4f,150788,Short Term,739,2009326,1,real estate,0,urban,0,real estate,0
a8b43ee6-0155-4e11-9a00-f19f832930ba,225192,Short Term,,,2,construction,0,rural,0,other,1
a1c84742-4e01-4a1a-ada3-029775d773a7,214698,Short Term,,,4,transport,0,rural,0,building society savings,1
acce851e-641d-4ebb-affc-45346df60602,263318,Short Term,738,707085,1,transport,0,urban,0,building society savings,0
7b0966e6-231c-4443-a446-cd378b51ddd6,177584,Short Term,,,3,finance,1,urban,1,other,0
c0342d1a-fe13-4ccd-85ef-47eecf2d352a,552750,Long Term,723,954750,10,technology,1,rural,0,other,0
97ecbf72-0752-41c3-8b1e-c1502f1df5d4,,Long Term,727,1857060,10,construction,0,rural,0,real estate,1
525a4cbf-87dc-4623-ae8e-1641af410590,762454,Short Term,695,1467484,10,health,0,urban,0,other,1
3878d3e2-a8d8-400d-8ae2-5b460d609913,304062,Long Term,636,2344600,1,retail,0,urban,0,other,0
adb067a4-39d8-418c-a672-837f84201faa,230362,Long Term,731,1013479,10,food,0,urban,0,other,1
d2ce0e2b-43ae-42af-8967-2351a4d06af2,280588,Short Term,,,10,advertising,0,urban,0,real estate,1
f1edd45a-607c-4712-b661-36435d7a753a,87428,Short Term,743,692474,1,food,0,urban,0,real estate,0
fcb2fe66-fe21-4afc-8c91-d67273563d26,397430,Long Term,,,4,construction,0,rural,0,real estate,1
3272e293-7cea-4e6d-9faf-be025b52f3a6,153868,Short Term,741,2183043,9,construction,0,urban,0,unknown/none,1
f5bfeb48-47d2-49fc-b1b0-753356004cc5,,Short Term,733,1381528,10,advertising,0,urban,0,unknown/none,1
46da16d2-4b4f-4f73-b4ae-e6a778af2ef1,132704,Short Term,746,1375391,1,advertising,0,rural,0,real estate,0
6cdb1de1-e420-4734-84a1-e42f9a3af7da,316998,Long Term,702,836494,10,retail,0,urban,0,real estate,1
6dc92657-2320-40cd-bbb0-515287fd4033,387904,Long Term,,,3,advertising,1,rural,1,building society savings,0
55a84bbe-5ec0-47a3-9d29-b9c3b7708e68,121440,Short Term,731,749132,1,wholesale,0,rural,0,real estate,0
12f7d0e9-66be-4a6a-9d1b-d1e3779da118,178640,Short Term,705,1292095,4,construction,2,rural,1,building society savings,0
9f70483e-90ec-4f3b-a90e-21ae4ef76eb9,671836,Short Term,707,1318695,1,agriculture,0,rural,0,real estate,0
7a8fcb05-e8d3-449e-8379-a1c6d2500d48,588962,Long Term,678,1412897,1,advertising,0,rural,0,other,0
c0af1fb1-7c34-46ad-bc06-b742f44c7f2e,175010,Short Term,703,785973,10,transport,0,rural,0,real estate,1
5bc78d33-49c5-4f9a-834b-e726309106b9,429440,Long Term,674,1383599,4,wholesale,0,urban,0,building society savings,1
4b0ad1aa-c7c6-40fb-ba30-4c19c5fd9508,777084,Long Term,725,3355970,4,wholesale,0,rural,0,other,1
a632ac98-65e0-4871-8dcb-c78deb9a1158,109582,Short Term,744,1514224,4,health,0,urban,0,building society savings,1
9ed1cd35-8374-43b8-a683-961004917032,483604,Long Term,731,1213853,10,manufacturing,0,urban,0,other,1
e821735e-ec9d-46d7-a8c6-4142629d7045,341308,Short Term,741,669503,4,construction,0,rural,0,real estate,1
7aa65e91-926c-4e4d-949c-0e63a72bb5bc,152416,Short Term,747,637241,5,retail,1,rural,1,building society savings,0
d7f9c457-1001-4f8b-bf74-24cdb67adefc,327426,Long Term,713,3676101,10,wholesale,0,rural,0,unknown/none,1
e32dd752-4b67-4d08-8a23-3970d69c0266,78298,Short Term,,,1,technology,0,rural,0,real estate,0
d1d30005-1f5e-4aed-aa30-e56fd3d50f88,77000,Short Term,711,674044,1,food,1,urban,1,building society savings,0
144df0a2-30a3-4224-8d51-4a04563e2bd0,535920,Long Term,743,1253525,5,finance,0,urban,0,unknown/none,1
4d35c0ce-d663-4b9f-a2ee-fe39e6006659,266068,Short Term,,,3,manufacturing,2,rural,1,other,0
4b22d634-71bf-4e1e-8db9-27d9571a7e63,553916,Long Term,594,2009174,3,advertising,0,rural,0,building society savings,1
15ada1d7-0ee1-462f-9623-2de3a0da2ea5,349932,Short Term,721,3602153,10,retail,0,rural,0,real estate,1
2f084f8f-afbd-44d2-939d-c914fbe9b62a,134992,Short Term,728,437209,2,retail,0,urban,0,real estate,1
6491a9a1-488c-4d4b-8fd4-cd7362f5b318,765226,Short Term,726,2643508,8,construction,0,urban,0,unknown/none,1
dc327cb6-0187-492e-966d-6fc1882ba662,122870,Short Term,687,2548432,4,technology,0,urban,0,real estate,1
b40f89f8-aa26-4fe6-bc2d-756562001ac2,218702,Long Term,717,576992,1,construction,0,urban,0,unknown/none,0
98abffdc-c2d7-4416-8893-b081628d8767,,Short Term,734,2178787,10,manufacturing,1,rural,1,building society savings,0
f81be240-d5ea-440b-a95f-199a845d66e8,131538,Short Term,,,3,real estate,0,rural,0,unknown/none,1
d3a48c94-0848-4d92-a3f2-143d3ee25750,655314,Short Term,,,10,technology,0,rural,0,other,1
7393cb63-a4db-42cb-931f-d909baef6381,77814,Short Term,748,529967,2,technology,1,rural,0,other,0
89ea7100-67e2-404d-a708-e2d8593122b4,177628,Short Term,,,4,wholesale,0,rural,0,real estate,1
2c84d7cb-d702-4479-bc5b-7cf5a9f0e1c8,262174,Long Term,703,935655,3,food,0,urban,0,other,1
1838844f-8c15-49c0-a5e5-6bad4e5d30ef,,Short Term,726,622744,4,wholesale,0,rural,0,unknown/none,1
fdb1f63e-b46d-437f-bae6-062b7ed14cdd,148214,Short Term,747,911487,5,technology,0,urban,0,real estate,1
b4a75c42-b909-4307-ac0f-09cf1b186eea,,Short Term,745,1620814,6,construction,0,rural,0,other,1
3d0ca2af-8ce7-45cf-b804-dc315671e47c,778712,Long Term,688,3842940,10,food,0,rural,0,real estate,1
b64a9da6-0107-4012-bba3-2057ae6efbb2,215776,Short Term,729,1583992,10,agriculture,0,rural,0,building society savings,1
88883a49-e435-445b-939a-167ca08d47f2,755062,Long Term,681,1769983,7,health,0,urban,0,building society savings,1
260809c5-f100-49d1-a1c9-a73e1f02bbff,215974,Short Term,716,1585455,5,health,1,urban,1,real estate,0
ab2e62f5-cdde-4939-a971-7e334e0ab26c,328548,Long Term,704,1172813,8,retail,0,rural,0,other,1
c08b3ba3-53f4-4d42-9cfb-df4382418e02,397738,Short Term,736,1622106,4,food,0,urban,0,unknown/none,1
4bfbef83-43cb-4f97-83d8-b8fe05fd4a57,347996,Long Term,700,686945,1,food,0,urban,0,other,0
f9dfd867-61a1-469b-840e-71d0c4a2e631,,Short Term,743,788101,5,agriculture,0,urban,0,real estate,1
919ec1ef-5fe8-465a-8b3e-8442108780b6,432520,Short Term,745,1029477,10,manufacturing,0,rural,0,unknown/none,1
cdd7fa9b-100c-46e4-807c-5fd55a682c95,776864,Long Term,724,1380179,7,advertising,0,rural,0,real estate,1
af703c39-6da8-4954-afb0-2641eefba352,335082,Short Term,721,1215430,1,manufacturing,0,urban,0,real estate,0
2b1de31e-8f93-40ce-b05d-d4628b1d9fe2,86988,Short Term,,,6,real estate,0,urban,0,other,1
71708fcd-2fd3-4452-b9c1-11dd2a764751,220286,Short Term,734,1731242,1,technology,0,urban,0,other,0
485af707-d563-452c-b5f0-d6e8d16961ca,,Short Term,748,1022333,9,retail,0,urban,0,building society savings,1
fe8387b1-9a58-4774-b935-23871e1e5450,329142,Short Term,,,3,wholesale,0,rural,0,other,1
058cea79-8bb7-4ac1-9b7d-c698263e3622,329054,Short Term,710,1136694,10,technology,0,rural,0,other,1
040a5b08-32b2-40db-a2bd-09a0d85e2c75,231264,Long Term,656,433371,10,wholesale,0,rural,0,building society savings,1
d39c970b-ed77-43a5-9bdc-672aa33cbf39,,Short Term,691,1680417,2,agriculture,0,rural,0,other,1
2d43639a-7c09-4b47-86f4-359d631fb58b,61358,Short Term,726,756884,10,retail,0,urban,0,other,1
96cdc862-e6d3-4aad-959c-92ae79b4c843,218394,Short Term,,,9,finance,0,urban,0,other,1
d3e50309-3f24-4b9a-bd63-05296473b421,,Short Term,744,2044647,10,food,0,rural,0,building society savings,1
5409669b-4de7-493b-9de0-1a4734a7abaa,,Long Term,724,1360343,10,manufacturing,1,rural,1,real estate,0
ecf9e047-4fad-4208-a3aa-30499d6dbb01,220396,Long Term,680,1903420,2,food,0,urban,0,other,1
45b57fc5-b081-4653-a862-9671b847575f,129074,Short Term,,,3,technology,0,urban,0,building society savings,1
1af5d57e-5f41-4179-8cd0-0861fca3cedd,,Short Term,729,662473,5,wholesale,0,rural,0,other,1
9434bb58-ec87-4e87-9177-25b9ea9c3b58,,Short Term,721,777024,6,real estate,1,rural,1,building society savings,0
31d33215-6af6-4b2b-954f-5d626138fa21,353782,Short Term,646,1524313,10,agriculture,0,urban,0,other,1
a510c793-480a-4511-bce4-fef730ce2a10,195712,Short Term,,,5,retail,0,rural,0,real estate,1
43882ab3-c3a3-4d84-91c6-811ddd309f6f,,Short Term,745,491036,2,finance,1,urban,1,building society savings,0
50766172-6e2a-48c2-8d3d-40140b28a43e,,Long Term,727,1914364,10,manufacturing,0,urban,0,unknown/none,1
cd31f1ff-1388-49de-9c8e-624292735830,32230,Short Term,,,2,wholesale,1,rural,0,other,0
7fc3ea13-7274-446a-b5d0-a82980065b03,356444,Long Term,713,1269808,10,construction,0,urban,0,unknown/none,1
2a336913-4dc5-4657-be02-6e6c96aef479,111034,Short Term,699,348707,1,food,0,urban,0,building society savings,0
0e08ccde-bc5d-4523-8186-93ebf58083ac,389620,Short Term,743,985530,1,manufacturing,0,urban,0,real estate,0
6019769e-7c0e-464c-bfb5-ffb2846a0e2c,782320,Long Term,614,2374392,10,finance,0,rural,0,other,1
78d2100e-deb0-46af-b422-98b4ce2c301f,523292,Long Term,713,1788945,6,wholesale,0,rural,0,other,1
db287e7b-2d6e-438b-a193-9aeb676ae4c1,217624,Short Term,,,6,technology,0,urban,0,unknown/none,1
98fbe987-4102-4f0e-91c3-19f7e80e1f08,322740,Short Term,,,10,agriculture,1,rural,1,other,0
121da01c-1787-44ec-9e7e-97051b47b465,268620,Short Term,740,5316447,10,food,0,urban,0,other,1
aca451fc-db23-4d9b-abff-0da9115648a9,,Short Term,736,494247,8,technology,0,urban,0,other,1
41e70412-d206-4b83-8fe8-fc402a235a04,215622,Short Term,743,1899430,8,health,0,rural,0,unknown/none,1
9449d282-eb22-4e87-90f6-8b1642d47375,222112,Short Term,741,1822328,10,construction,0,rural,0,real estate,1
75b6f4dd-b3c6-4220-969f-54c372c22e1f,65714,Short Term,,,4,technology,0,rural,0,other,1
ca09fedb-53b7-445c-be75-58eeaf0317a5,660924,Long Term,,,10,food,0,urban,0,real estate,1
be8343f8-4c74-4450-85ee-ffd3dab35b8a,429572,Long Term,700,1597577,1,food,0,rural,0,building society savings,0
a33d1bf8-f73d-4858-bc29-c45a5c5b02a9,484484,Short Term,,,3,construction,0,rural,0,building society savings,1
f9c24e89-c8b5-450f-8841-fcd9cec7fa74,393382,Short Term,,,4,wholesale,0,rural,0,unknown/none,1
fce04ba9-317f-4df7-a5f9-a1bd69e006d3,318538,Short Term,749,1623892,8,transport,0,urban,0,other,1
9b89e440-9e23-4e14-ae4d-5bcd1c45aece,135014,Short Term,741,1865591,2,advertising,0,urban,0,real estate,1
ed13f60c-50b4-42f6-a7b0-e3dc666e645a,333036,Short Term,727,1629858,10,real estate,0,urban,0,building society savings,1
dc77eba0-0429-44bb-87e0-88ce3d7dc6d3,351076,Long Term,716,758024,6,health,1,rural,1,building society savings,0
1030d083-c174-4051-b20c-af7d8dacbaf9,,Short Term,729,523925,1,food,0,rural,0,building society savings,0
dc696953-fa56-4593-9a55-0b3a15c837b2,209462,Long Term,669,1828009,4,manufacturing,1,urban,1,other,0
16acb987-ed6d-4981-bccf-bc996c633135,,Short Term,741,1839048,1,health,0,rural,0,building society savings,0
4cd8f95a-1974-4201-9bb3-c4407dae8b2b,221496,Short Term,728,956460,10,construction,0,urban,0,other,1
404b9a82-1fb5-4fe8-9e9c-a1bfe38b2c7c,60368,Short Term,,,1,food,0,rural,0,real estate,0
358f1ac4-3cee-4790-becf-462f7c01e5de,329120,Long Term,,,2,advertising,0,urban,0,other,1
8ce48a9b-f9fe-4eb5-b400-220822b8660e,54230,Short Term,742,842859,4,construction,0,rural,0,other,1
0ae12723-f0b0-42a7-aa49-a8253d1d3697,64592,Short Term,686,1299581,3,finance,0,urban,0,other,1
bef198dc-af56-4a47-bbbf-e2164e0fd9ad,152592,Short Term,741,805790,8,finance,0,urban,0,real estate,1
5a23a6b1-6292-47d4-a8f0-6743c97eb370,322520,Short Term,709,1648896,10,health,0,urban,0,real estate,1
3ffb0266-65fa-410d-a65a-569ac504ec01,111914,Short Term,701,1063183,9,technology,1,rural,1,unknown/none,0
b9780ccd-cae9-4727-a002-1549fc0ac424,237116,Short Term,721,655310,1,food,0,rural,0,unknown/none,0
76a0e6fc-cc80-4977-ac31-9248ece234b3,68112,Short Term,,,2,technology,0,rural,0,real estate,1
1b643740-54c8-493f-8bfe-b2d1645c3a19,341550,Short Term,682,823612,3,real estate,0,rural,0,unknown/none,1
4237e26b-6a82-4b5a-8906-51db1c66718c,671506,Short Term,706,1784423,10,health,0,urban,0,building society savings,1
562b632e-fcc1-438a-9748-951e1d9867ce,279862,Short Term,680,929575,1,technology,0,rural,0,unknown/none,0
7a4cca06-82cf-4231-a48a-fc9f69262242,116072,Short Term,,,2,real estate,0,urban,0,building society savings,1
c81a3693-b832-4a9a-bec0-722932d0ea54,333212,Long Term,692,959215,10,construction,0,rural,0,unknown/none,1
240579ce-b0d9-4d5d-9681-c9e38d7c638a,,Short Term,709,1817996,7,manufacturing,0,urban,0,other,1
2b8ce339-04fe-4247-b357-fc1ea38eccf7,208670,Short Term,720,575130,1,food,0,urban,0,building society savings,0
55df5dac-6c24-4b89-ba00-41b1d89c2258,219692,Short Term,734,1413524,9,real estate,1,rural,1,building society savings,0
cd840ed8-f67f-43da-98b8-228af20f19c6,,Short Term,742,5972460,10,food,0,urban,0,real estate,1
0de9ae4f-0669-45d4-97ad-5a71425ac218,707872,Long Term,713,2330749,10,agriculture,0,urban,0,other,1
a82ed54f-4dcb-4dea-aeaa-1676af5f6d88,77286,Short Term,697,1964429,10,advertising,0,rural,0,real estate,1
ceef9374-a4c3-4518-acf9-2a2fd38768ba,303380,Short Term,,,10,manufacturing,0,urban,0,other,1
ad4cef79-7205-4b52-b573-ed285926e547,246774,Short Term,746,968715,2,transport,0,urban,0,building society savings,1
de78587a-56e8-495c-9a23-a2921b1f803d,265694,Short Term,739,655633,10,food,0,rural,0,real estate,1
858a7ef5-165d-4667-84ea-6d2e8bfedc15,265738,Short Term,,,9,manufacturing,1,urban,1,building society savings,0
644c8a1d-3e59-4cbf-9fc1-238399b28477,288420,Long Term,687,1286490,2,retail,0,rural,0,other,1
0021712b-ea5a-4478-80e7-4789321f830a,787336,Long Term,,,8,wholesale,0,urban,0,other,1
3463ebf8-6567-4a00-a378-51cd39c932b1,271700,Short Term,696,675298,7,food,0,urban,0,other,1
8f6929dc-88b1-4b8c-a87f-e1e4457c60dd,449768,Short Term,737,2913270,3,agriculture,0,rural,0,unknown/none,1
0fd78fa8-8d1b-4c3d-a3f1-4ce161b1a2da,,Short Term,700,1663906,4,transport,3,rural,0,unknown/none,0
823293b1-6fea-4db4-b406-2d68e574715b,222684,Short Term,707,1634703,10,wholesale,0,urban,0,building society savings,1
780a5a3e-61e6-4473-b00d-a4109f2361a6,196196,Short Term,739,378632,1,advertising,0,rural,0,building society savings,0
7d91c943-f6f8-45e9-aedc-cdcddf7401dd,219538,Short Term,751,1611618,10,construction,0,urban,0,unknown/none,1
2a77ea34-2350-483d-a390-c76268532c1c,297902,Short Term,713,808317,8,wholesale,0,rural,0,building society savings,1
8d5a2ca0-943a-46a9-8b29-cffee22436c4,394548,Short Term,,,10,finance,0,rural,0,building society savings,1
9f62fff8-b67f-4ba1-be06-1c9af63cfe52,322300,Short Term,733,891480,2,food,0,rural,0,real estate,1
99448ea6-a7c8-4977-a08c-69bc343985a7,208604,Short Term,,,2,construction,0,rural,0,real estate,1
f7711fe4-6384-4ad3-8604-fb8ebf0c527c,,Short Term,738,1981529,10,transport,0,rural,0,building society savings,1
839089ec-b35d-460c-b623-da93ffb39960,407132,Long Term,668,1233765,3,real estate,0,urban,0,unknown/none,1
7fff04e9-478b-4da3-acfd-6a5c0f949ddb,82610,Short Term,,,1,transport,0,rural,0,real estate,0
d103a2d9-3534-4715-b33d-458f45697a66,357588,Short Term,739,1374650,2,advertising,0,urban,0,real estate,1
